dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/03/2020 10:50,YGTKPMTL45638161,Stocks,DPPS25,PSWL40,22479.3,USD,28,08/11/2020,785.94,USD,1061.02
01/03/2020 15:22,TZKEWSLY51320303,Stocks,DPPS25,PSWL40,37458.96,USD,140,18/07/2021,267.09,USD,1036.31
01/03/2020 12:15,KNYZZIVE98796482,Stocks,DPPS25,PSWL40,65817.1,USD,100,27/09/2022,654.92,USD,294.71
01/03/2020 06:46,TRYYYMVV40010279,Stocks,DPPS25,PSWL40,7196.5,USD,18,11/05/2020,386.26,USD,1842.46
01/03/2020 15:18,HIEDWNJK49129546,Stocks,DPPS25,PSWL40,7481.2,USD,34,01/06/2020,216.69,USD,316.37
01/03/2020 08:04,LDXVDMEO81472753,Stocks,DPPS25,PSWL40,42314.82,USD,62,22/09/2021,682.06,USD,2189.41
01/03/2020 14:56,TJZCXGMF68016375,Stocks,DPPS25,PSWL40,11232.13,USD,78,09/07/2020,143.24,USD,668.93
01/03/2020 06:45,VPYXYVVO51856384,Stocks,DPPS25,PSWL40,12386.6,USD,77,30/07/2020,160.75,USD,36.97
01/03/2020 13:47,PHFPEJDT57656546,Stocks,DPPS25,PSWL40,26816.35,USD,27,18/01/2021,970.74,USD,203.86
01/03/2020 17:05,EIXCSPUN17684422,Stocks,DPPS25,PSWL40,39263.89,USD,47,11/06/2021,828.28,USD,803.43
01/03/2020 19:37,VEBVNQNF93834608,Stocks,DPPS25,PSWL40,78831.27,USD,169,06/05/2022,464.63,USD,469.28
01/03/2020 12:17,BMCITPMA67671518,Stocks,DPPS25,PSWL40,5178.15,USD,5,01/05/2020,872.28,USD,2049.86
01/03/2020 12:11,YORRWKIA94375743,Stocks,DPPS25,PSWL40,75819.76,USD,772,07/05/2022,98.15,USD,285.62
01/03/2020 19:07,CXWYKBMG99214483,Stocks,DPPS25,PSWL40,31552.14,USD,185,06/02/2021,169.67,USD,575.18
01/03/2020 21:29,UJMKGTXD80225330,Stocks,DPPS25,PSWL40,37325.1,USD,64,04/05/2021,578.95,USD,57.9
01/03/2020 18:54,IMGTWJBE59932012,Stocks,DPPS25,PSWL40,27121.14,USD,393,21/01/2021,68.95,USD,197.89
01/03/2020 21:50,RSHVRMNG64610487,Stocks,DPPS25,PSWL40,58277.54,USD,79,17/03/2022,728.48,USD,2964.91
01/03/2020 06:36,QIDMMSVN57685123,Stocks,DPPS25,PSWL40,67564,USD,175,30/08/2022,385.72,USD,1172.59
01/03/2020 05:59,QGGYBZJY45829556,Stocks,DPPS25,PSWL40,39077.75,USD,1436,13/06/2021,27.2,USD,91.12
01/03/2020 23:58,MAHJGFVU52129117,Stocks,DPPS25,PSWL40,66240.58,USD,1022,07/06/2022,64.78,USD,1.3
01/03/2020 05:59,VVBGTJNF30865881,Stocks,DPPS25,PSWL40,45977.6,USD,52,07/12/2021,874.2,USD,2168.02
01/03/2020 02:28,XQVPJAKS77029567,Stocks,DPPS25,PSWL40,61724.53,USD,98,14/11/2021,626.52,USD,607.72
01/03/2020 14:09,KNVFVBWC90235111,Stocks,DPPS25,PSWL40,61500.44,USD,206,28/01/2022,297.86,USD,813.16
01/03/2020 18:51,SFCPEMHL65318916,Stocks,DPPS25,PSWL40,72239.2,USD,99,13/09/2022,722.47,USD,231.19
01/03/2020 07:51,QEIJWFUD59250662,Stocks,DPPS25,PSWL40,63644.26,USD,553,24/05/2022,114.97,USD,380.55
01/03/2020 09:50,OPPSDJLR18177028,Stocks,DPPS25,PSWL40,8412.25,USD,29,19/06/2020,280.94,USD,587.16
01/03/2020 19:50,ULPFQCSN87229865,Stocks,DPPS25,PSWL40,28018.5,USD,44,16/01/2021,626.93,USD,1147.28
01/03/2020 14:58,REWYLVJN85288014,Stocks,DPPS25,PSWL40,55900.72,USD,111,05/02/2022,501.72,USD,1444.95
01/03/2020 21:57,HEPITCLH44063718,Stocks,DPPS25,PSWL40,73643.2,USD,5943,18/05/2022,12.39,USD,44.6
01/03/2020 11:50,PZMXZPYP65857417,Stocks,DPPS25,PSWL40,57209,USD,104,11/01/2022,548.18,USD,109.64
01/03/2020 23:08,HPPHBIZL63036021,Stocks,DPPS25,PSWL40,94343,USD,102,19/11/2022,917.39,USD,146.78
01/03/2020 05:46,LBFTQRLD68967953,Stocks,DPPS25,PSWL40,14038,USD,101,18/08/2020,138.06,USD,483.21
01/03/2020 16:34,QGAJDSYE29803120,Stocks,DPPS25,PSWL40,94419.66,USD,2651,29/10/2022,35.61,USD,127.13
01/03/2020 22:56,JBXLIBFS37408602,Stocks,DPPS25,PSWL40,62174.84,USD,192,02/03/2022,322.8,USD,267.92
01/03/2020 03:16,CWBNRFTI80033316,Stocks,DPPS25,PSWL40,26757.08,USD,750,16/01/2021,35.64,USD,131.16
01/03/2020 13:09,PNGFBFUA31231052,Stocks,DPPS25,PSWL40,31144.7,USD,38,25/02/2021,802.75,USD,1685.78
01/03/2020 16:59,BMFGJWJR42355437,Stocks,DPPS25,PSWL40,65379.37,USD,272,30/03/2022,239.95,USD,616.67
01/03/2020 06:55,IFSGGJXE15969062,Stocks,DPPS25,PSWL40,15754.32,USD,17,19/08/2020,904.25,USD,560.64
01/03/2020 03:05,UBITXOMA88978914,Stocks,DPPS25,PSWL40,35480,USD,102,07/05/2021,344.73,USD,386.1
01/03/2020 12:16,WEDNBPYK95700544,Stocks,DPPS25,PSWL40,67687.35,USD,187,30/03/2022,360.55,USD,1092.47
01/03/2020 21:08,KLBGTXOD83623156,Stocks,DPPS25,PSWL40,47778.96,USD,51,17/11/2021,933.93,USD,4408.15
01/03/2020 10:35,OUMIRXTE42938707,Stocks,DPPS25,PSWL40,25943.58,USD,31,28/02/2021,824.06,USD,3156.15
01/03/2020 00:22,UFYKHZFH55231817,Stocks,DPPS25,PSWL40,52166.5,USD,53,15/03/2022,968.1,USD,1674.81
01/03/2020 15:05,YPMIVHLG55707816,Stocks,DPPS25,PSWL40,35942.75,USD,92,12/05/2021,390.23,USD,1697.5
01/03/2020 05:36,IRJJLEFI66348046,Stocks,DPPS25,PSWL40,54135.18,USD,572,21/12/2021,94.5,USD,31.19
01/03/2020 04:45,NATKKMJA47090729,Stocks,DPPS25,PSWL40,18518.34,USD,28,09/10/2020,647.56,USD,1573.57
01/03/2020 18:20,OKWXBZSV56989608,Stocks,DPPS25,PSWL40,4053.1,USD,4,10/04/2020,942.5,USD,1112.15
01/03/2020 22:53,TZGYXWGH84029537,Stocks,DPPS25,PSWL40,53761.31,USD,55,26/03/2022,961.82,USD,3068.21
01/03/2020 21:23,HKZKNQRM28388230,Stocks,DPPS25,PSWL40,17553.95,USD,50,27/10/2020,345.96,USD,335.58
01/03/2020 09:20,TRUFWBUL40217233,Stocks,DPPS25,PSWL40,24052,USD,25,02/01/2021,951.44,USD,2521.32
01/03/2020 22:14,IXOPKCKF76045339,Stocks,DPPS25,PSWL40,31780,USD,275,24/01/2021,115.16,USD,460.64
01/03/2020 19:58,PXSTHCBC22537525,Stocks,DPPS25,PSWL40,61097.73,USD,78,09/02/2022,774.76,USD,596.57
01/03/2020 01:26,KTAVQCGF88206835,Stocks,DPPS25,PSWL40,29406.65,USD,32,21/01/2021,904.91,USD,1402.61
01/03/2020 06:07,VPCJZFQG91691518,Stocks,DPPS25,PSWL40,15448.72,USD,19,23/08/2020,804.58,USD,1633.3
01/03/2020 18:40,XTXZSQBL34072363,Stocks,DPPS25,PSWL40,28633.22,USD,77,16/01/2021,367.76,USD,621.51
01/03/2020 18:38,YDIWWWCJ15394134,Stocks,DPPS25,PSWL40,11372.62,USD,74,28/06/2020,152.98,USD,246.3
01/03/2020 11:34,UFTPNMVS75829974,Stocks,DPPS25,PSWL40,22981.18,USD,1950,05/12/2020,11.78,USD,55.25
01/03/2020 12:07,LEQLKLUB66829787,Stocks,DPPS25,PSWL40,25822.14,USD,26,17/01/2021,986.96,USD,2358.83
01/03/2020 12:30,IWNYDLQC19944942,Stocks,DPPS25,PSWL40,24786.7,USD,48,02/02/2021,508.47,USD,1245.75
01/03/2020 03:52,YBDUTPVA51925985,Stocks,DPPS25,PSWL40,21856.31,USD,38,16/10/2020,565.42,USD,1735.84
01/03/2020 02:20,ARUHVBWC56031915,Stocks,DPPS25,PSWL40,19032.6,USD,1008,24/10/2020,18.88,USD,68.53
01/03/2020 21:02,CNSUMGME36435111,Stocks,DPPS25,PSWL40,34697.96,USD,39,23/04/2021,869.52,USD,156.51
01/03/2020 09:44,DCWXDMYA46102427,Stocks,DPPS25,PSWL40,79946.08,USD,82,24/11/2022,963.47,USD,3930.96
01/03/2020 15:43,GZXCQVDJ57808870,Stocks,DPPS25,PSWL40,40086.96,USD,50,08/09/2021,795.14,USD,1820.87
01/03/2020 21:52,QSKPRSIT13005242,Stocks,DPPS25,PSWL40,31985.52,USD,65,25/05/2021,485.65,USD,539.07
01/03/2020 05:48,RLUPDWDE37406449,Stocks,DPPS25,PSWL40,63063.95,USD,181,23/02/2022,348.08,USD,755.33
01/03/2020 21:36,OWVWUWFL44464838,Stocks,DPPS25,PSWL40,10048.24,USD,45,23/06/2020,220.73,USD,776.97
01/03/2020 13:52,YDLXLGOE35696605,Stocks,DPPS25,PSWL40,91273.61,USD,148,27/09/2022,614.81,USD,2502.28
01/03/2020 07:06,LCHDNVKC48273791,Stocks,DPPS25,PSWL40,11622.16,USD,33,25/07/2020,343.5,USD,1044.24
01/03/2020 13:29,KGUUHJSM46795557,Stocks,DPPS25,PSWL40,70321.02,USD,148,17/07/2022,474.95,USD,199.48
01/03/2020 06:00,NVIMVNXL24907636,Stocks,DPPS25,PSWL40,38481.31,USD,46,01/06/2021,831.01,USD,1803.29
01/03/2020 14:16,GGVXSYBG48926676,Stocks,DPPS25,PSWL40,10996.02,USD,13,06/07/2020,843.78,USD,3687.32
01/03/2020 05:19,KZIOAEBW36106230,Stocks,DPPS25,PSWL40,62707.83,USD,143,04/04/2022,436.15,USD,841.77
01/03/2020 05:54,EDPPDZAD64194579,Stocks,DPPS25,PSWL40,26098.58,USD,56,08/03/2021,464.37,USD,938.03
01/03/2020 01:30,YSYWHGQS71803528,Stocks,DPPS25,PSWL40,36796.44,USD,56,07/08/2021,655.36,USD,1861.22
01/03/2020 10:26,NKJCJLAQ44435480,Stocks,DPPS25,PSWL40,33165.48,USD,34,26/03/2021,959.05,USD,345.26
01/03/2020 03:42,MWQRPPAA43188025,Stocks,DPPS25,PSWL40,70428.93,USD,136,17/02/2022,515.3,USD,778.1
01/03/2020 17:00,CDWOLQDQ39837131,Stocks,DPPS25,PSWL40,44689.62,USD,79,10/10/2021,561.4,USD,33.68
01/03/2020 18:18,LXCCMOZS56639084,Stocks,DPPS25,PSWL40,24966.26,USD,25,06/02/2021,962.91,USD,9.63
01/03/2020 13:15,TFANXQFS73515976,Stocks,DPPS25,PSWL40,4274.1,USD,356,24/04/2020,11.99,USD,51.56
01/03/2020 14:25,HSXUDYHC51809668,Stocks,DPPS25,PSWL40,76166.91,USD,980,03/09/2022,77.72,USD,372.28
01/03/2020 04:17,VDGYOFXJ38295708,Stocks,DPPS25,PSWL40,1128.08,USD,1,11/03/2020,858.3,USD,3184.29
01/03/2020 01:02,ZBXEBPJN47214004,Stocks,DPPS25,PSWL40,71660.52,USD,77,13/08/2022,929.46,USD,1654.44
01/03/2020 21:48,JYSBUCTL51550541,Stocks,DPPS25,PSWL40,64339.44,USD,138,01/06/2022,462.98,USD,2111.19
01/03/2020 13:17,RHCZXHNW68328942,Stocks,DPPS25,PSWL40,70190.57,USD,263,18/04/2022,266.15,USD,1226.95
01/03/2020 01:34,ZFTLEAWB60158223,Stocks,DPPS25,PSWL40,99955.86,USD,192,25/11/2022,518.83,USD,762.68
01/03/2020 16:03,YDKTVCDO76430845,Stocks,DPPS25,PSWL40,72576.12,USD,1123,24/08/2022,64.59,USD,172.46
01/03/2020 07:20,QMAALASN20351874,Stocks,DPPS25,PSWL40,25637.3,USD,37,08/02/2021,687.56,USD,2543.97
01/03/2020 07:21,WWLEXFYT11165051,Stocks,DPPS25,PSWL40,45349.27,USD,106,21/06/2021,425.07,USD,633.35
01/03/2020 10:05,EEUJXFIJ46566462,Stocks,DPPS25,PSWL40,38574,USD,1383,27/07/2021,27.89,USD,83.67
01/03/2020 05:56,TXXLKHZE26183003,Stocks,DPPS25,PSWL40,65383.64,USD,628,27/06/2022,104.04,USD,325.65
01/03/2020 22:28,AKVKPVVD99244745,Stocks,DPPS25,PSWL40,35907.2,USD,108,02/04/2021,330.62,USD,1464.65
01/03/2020 09:33,YHUMGZKM55082412,Stocks,DPPS25,PSWL40,43858.24,USD,54,29/09/2021,801.47,USD,128.24
01/03/2020 07:28,HOIILRUK73999320,Stocks,DPPS25,PSWL40,26627.72,USD,1191,03/12/2020,22.35,USD,21.01
01/03/2020 19:58,SGQHVQXM44348777,Stocks,DPPS25,PSWL40,41358,USD,43,05/08/2021,944.01,USD,2360.03
01/03/2020 02:04,VAADOJVD53521385,Stocks,DPPS25,PSWL40,60889.37,USD,156,25/11/2021,389.37,USD,229.73
01/03/2020 15:42,TETSUSCQ61021952,Stocks,DPPS25,PSWL40,30961.6,USD,99,01/04/2021,311.69,USD,716.89
01/03/2020 03:34,NGRYGXXY49183575,Stocks,DPPS25,PSWL40,45347,USD,46,04/08/2021,978.84,USD,783.07
01/03/2020 11:17,NXYQGBNU45399334,Stocks,DPPS25,PSWL40,53510.4,USD,201,15/10/2021,265.34,USD,955.22
01/03/2020 03:49,OLFYTCAS51403360,Stocks,DPPS25,PSWL40,56345.88,USD,63,14/05/2022,891.05,USD,1630.62
01/03/2020 13:54,GKTIBVPP73237679,Stocks,DPPS25,PSWL40,60611.28,USD,235,18/12/2021,257.01,USD,1048.6
01/03/2020 06:20,AGMHJRUO36515048,Stocks,DPPS25,PSWL40,24755.64,USD,46,07/01/2021,535.11,USD,1476.9
01/03/2020 01:25,GFTHBDGV17628363,Stocks,DPPS25,PSWL40,64081.33,USD,107,02/07/2022,598.18,USD,2051.76
01/03/2020 10:54,OIVRQTIA63142725,Stocks,DPPS25,PSWL40,73344.06,USD,246,28/04/2022,297.88,USD,425.97
01/03/2020 13:53,FXYCIQQL17996389,Stocks,DPPS25,PSWL40,31974.82,USD,87,10/02/2021,364.14,USD,1405.58
01/03/2020 07:15,FCLHVXAR32872952,Stocks,DPPS25,PSWL40,88923.35,USD,176,25/08/2022,503.76,USD,418.12
01/03/2020 02:49,DASCPPPW92511262,Stocks,DPPS25,PSWL40,15383.6,USD,21,15/08/2020,711.26,USD,348.52
01/03/2020 08:46,SPQMTGBR58395277,Stocks,DPPS25,PSWL40,92502.62,USD,289,29/10/2022,319.94,USD,1106.99
01/03/2020 18:05,POANOQQJ90598272,Stocks,DPPS25,PSWL40,65627.75,USD,119,21/04/2022,550.88,USD,523.34
01/03/2020 05:11,ZYAYQCYW97210247,Stocks,DPPS25,PSWL40,82496,USD,117,08/07/2022,700.83,USD,700.83
01/03/2020 08:23,NBYGHBKF74201636,Stocks,DPPS25,PSWL40,20048.86,USD,53,12/12/2020,375.41,USD,277.8
01/03/2020 22:30,IVRQSWOP30498697,Stocks,DPPS25,PSWL40,74636.05,USD,115,01/04/2022,645.19,USD,871.01
01/03/2020 06:06,AORIWURK99976268,Stocks,DPPS25,PSWL40,30833.61,USD,82,21/02/2021,373.25,USD,1198.13
01/03/2020 22:03,WINEJYGJ54802795,Stocks,DPPS25,PSWL40,50674.68,USD,91,05/01/2022,556.19,USD,600.69
01/03/2020 02:29,QKMSFPRM39672954,Stocks,DPPS25,PSWL40,8645.4,USD,11,17/06/2020,746.64,USD,149.33
01/03/2020 22:38,CVJDWLDM68788426,Stocks,DPPS25,PSWL40,16908.8,USD,81,12/10/2020,206.88,USD,268.94
01/03/2020 10:26,GOWUWESX22631965,Stocks,DPPS25,PSWL40,34092.08,USD,173,25/04/2021,196.86,USD,417.34
01/03/2020 21:37,CFJYTXFX88540150,Stocks,DPPS25,PSWL40,28354.66,USD,287,15/12/2020,98.77,USD,140.25
01/03/2020 02:02,VCNWIIBF42513152,Stocks,DPPS25,PSWL40,86432.6,USD,102,27/10/2022,842.21,USD,3200.4
01/03/2020 22:04,TSRXWBTQ92584086,Stocks,DPPS25,PSWL40,20901.6,USD,20,28/09/2020,999.61,USD,359.86
01/03/2020 06:53,SQVDBMMS80165862,Stocks,DPPS25,PSWL40,25407.05,USD,33,02/12/2020,753.82,USD,324.14
01/03/2020 08:25,RNLLEOFZ42140790,Stocks,DPPS25,PSWL40,54816.81,USD,172,23/01/2022,317.09,USD,567.59
01/03/2020 22:55,WLSYXNXV35879994,Stocks,DPPS25,PSWL40,6512.85,USD,7,19/05/2020,841.49,USD,715.27
01/03/2020 19:55,EHHCHMWM52979213,Stocks,DPPS25,PSWL40,38633.08,USD,300,14/05/2021,128.52,USD,5.14
01/03/2020 21:47,AQKHCJOB27159800,Stocks,DPPS25,PSWL40,23201.92,USD,25,22/12/2020,895.78,USD,3188.98
01/03/2020 14:08,SJLXCALR52674592,Stocks,DPPS25,PSWL40,32144.96,USD,384,15/05/2021,83.6,USD,86.94
01/03/2020 15:46,FPAFCDQH72625035,Stocks,DPPS25,PSWL40,14692.3,USD,62,28/07/2020,233.73,USD,1005.04
01/03/2020 06:45,UXVYVBGJ81067173,Stocks,DPPS25,PSWL40,35138.14,USD,48,18/02/2021,730.03,USD,1978.38
01/03/2020 23:17,MRPTBQKY58669379,Stocks,DPPS25,PSWL40,41004.97,USD,1200,29/08/2021,34.17,USD,81.67
01/03/2020 20:44,ZKGJXKAN22275368,Stocks,DPPS25,PSWL40,64163.94,USD,80,22/06/2022,801.44,USD,1875.37
01/03/2020 14:20,KYGQGTCK53093951,Stocks,DPPS25,PSWL40,85892.11,USD,550,31/08/2022,155.93,USD,266.64
01/03/2020 11:20,MTPPQLAV83736042,Stocks,DPPS25,PSWL40,68856.3,USD,107,03/04/2022,637.9,USD,2640.91
01/03/2020 10:53,BOYUVUSA99084178,Stocks,DPPS25,PSWL40,38002.12,USD,39,03/08/2021,971.1,USD,1048.79
01/03/2020 19:26,VWKYECTJ51426298,Stocks,DPPS25,PSWL40,14379.82,USD,21,10/08/2020,683.09,USD,2062.93
01/03/2020 01:00,YYWUWOSA23611088,Stocks,DPPS25,PSWL40,6280.8,USD,10,07/05/2020,616.72,USD,1535.63
01/03/2020 07:09,UGKUHOPU20665262,Stocks,DPPS25,PSWL40,44712.73,USD,241,25/10/2021,185.15,USD,390.67
01/03/2020 02:34,QYBIUISC16613576,Stocks,DPPS25,PSWL40,55933.9,USD,98,09/05/2022,566.89,USD,56.69
01/03/2020 02:44,CNVATDMG18701014,Stocks,DPPS25,PSWL40,2886.88,USD,28,30/03/2020,102.52,USD,467.49
01/03/2020 08:01,FMACUIPN71156016,Stocks,DPPS25,PSWL40,59111.75,USD,86,03/12/2021,685.8,USD,1309.88
01/03/2020 06:51,HRNSYEYE48656902,Stocks,DPPS25,PSWL40,21570.22,USD,65,05/12/2020,329.92,USD,587.26
01/03/2020 09:28,OSZDHDNO90156007,Stocks,DPPS25,PSWL40,67877.5,USD,70,20/04/2022,965.25,USD,482.63
01/03/2020 04:56,KQKJMTIF24343228,Stocks,DPPS25,PSWL40,71717,USD,92,16/09/2022,776.03,USD,3104.12
01/03/2020 19:29,RGUJUVNK52239938,Stocks,DPPS25,PSWL40,17391.59,USD,120,20/08/2020,143.74,USD,562.02
01/03/2020 06:58,GANBRFRG11934309,Stocks,DPPS25,PSWL40,39161.75,USD,105,10/05/2021,372.82,USD,93.21
01/03/2020 21:39,ARXOYAVX87809443,Stocks,DPPS25,PSWL40,67010.52,USD,74,09/04/2022,902.32,USD,2021.2
01/03/2020 00:00,SEZJNJTE17567639,Stocks,DPPS25,PSWL40,51155.88,USD,82,31/08/2021,621.69,USD,3058.71
01/03/2020 12:28,YDBCTOWO46489700,Stocks,DPPS25,PSWL40,62606.18,USD,117,12/08/2022,532.84,USD,410.29
01/03/2020 02:54,RMBGSXVB29541002,Stocks,DPPS25,PSWL40,16559.5,USD,18,30/08/2020,893.3,USD,3206.95
01/03/2020 10:52,YZZRZIKU18780923,Stocks,DPPS25,PSWL40,8466.76,USD,8,01/06/2020,963.02,USD,57.78
01/03/2020 00:20,YRFTLHIG99964989,Stocks,DPPS25,PSWL40,12220.54,USD,527,17/07/2020,23.18,USD,41.26
01/03/2020 02:12,QEHWQSXT17947292,Stocks,DPPS25,PSWL40,92609.44,USD,3328,01/10/2022,27.82,USD,112.95
01/03/2020 12:41,BRMKMEYS83472583,Stocks,DPPS25,PSWL40,693.6,USD,3,10/03/2020,174.56,USD,200.74
01/03/2020 09:54,RAYGSVTK62952950,Stocks,DPPS25,PSWL40,975.93,USD,1,10/03/2020,516.04,USD,1130.13
01/03/2020 09:32,YUDGJCSH49894035,Stocks,DPPS25,PSWL40,32309.28,USD,36,02/04/2021,881.19,USD,2855.06
01/03/2020 10:05,OGPLCRJN69592593,Stocks,DPPS25,PSWL40,29492.29,USD,552,15/01/2021,53.38,USD,132.92
01/03/2020 05:32,XPAJGJMI43674485,Stocks,DPPS25,PSWL40,74255.82,USD,240,14/11/2022,308.97,USD,982.52
01/03/2020 22:15,EHNLGLAV84864556,Stocks,DPPS25,PSWL40,47250.18,USD,103,26/10/2021,458.52,USD,1293.03
01/03/2020 16:14,QKCSGYLA55243302,Stocks,DPPS25,PSWL40,37487.8,USD,136,01/06/2021,273.88,USD,188.98
01/03/2020 22:54,MSQVTKBL89097209,Stocks,DPPS25,PSWL40,79500.04,USD,684,13/10/2022,116.14,USD,420.43
01/03/2020 21:24,MUOZCQFI58538409,Stocks,DPPS25,PSWL40,4161.62,USD,10,21/04/2020,380.46,USD,1411.51
01/03/2020 01:49,FHSZTSZH61364852,Stocks,DPPS25,PSWL40,86241.48,USD,103,14/09/2022,831.85,USD,1056.45
01/03/2020 06:31,NTXBZATS74445364,Stocks,DPPS25,PSWL40,62629,USD,81,31/07/2022,767.71,USD,191.93
01/03/2020 18:31,ZHZDFPXF36317188,Stocks,DPPS25,PSWL40,34369.58,USD,38,21/03/2021,889.37,USD,2214.53
01/03/2020 05:54,OTQINADE92030188,Stocks,DPPS25,PSWL40,20687.36,USD,34,01/11/2020,605.28,USD,1476.88
01/03/2020 04:29,DIMCAUNO74696875,Stocks,DPPS25,PSWL40,2607.69,USD,3,29/03/2020,832.07,USD,1056.73
01/03/2020 01:52,YXFWOPQI38126535,Stocks,DPPS25,PSWL40,74509.8,USD,177,15/08/2022,420.94,USD,825.04
01/03/2020 18:09,CSOFAMQH75532462,Stocks,DPPS25,PSWL40,56517.18,USD,294,04/10/2021,191.88,USD,310.85
01/03/2020 18:40,ZLOAJQDE21081972,Stocks,DPPS25,PSWL40,46911.92,USD,589,13/07/2021,79.62,USD,12.74
01/03/2020 19:04,HYPNIRLD75269553,Stocks,DPPS25,PSWL40,51996.88,USD,71,14/01/2022,731.64,USD,409.72
01/03/2020 16:03,KNGMSTIF66274726,Stocks,DPPS25,PSWL40,13041.3,USD,42,31/08/2020,304.26,USD,489.86
01/03/2020 12:32,ZFSZYTEW47940770,Stocks,DPPS25,PSWL40,11734.68,USD,86,07/08/2020,135.75,USD,412.68
01/03/2020 15:33,NBKZXGQD19381478,Stocks,DPPS25,PSWL40,16646.25,USD,20,31/08/2020,829.94,USD,3112.28
01/03/2020 23:32,OQNJKOVQ90875585,Stocks,DPPS25,PSWL40,4436.4,USD,5,14/04/2020,753.37,USD,1514.27
01/03/2020 22:00,BGNACZER78308309,Stocks,DPPS25,PSWL40,88139.25,USD,95,04/10/2022,926.49,USD,1806.66
01/03/2020 22:06,FNGOQNCU52413953,Stocks,DPPS25,PSWL40,66981.6,USD,174,15/09/2022,383.08,USD,1585.95
01/03/2020 18:32,FPVYGSTS76191169,Stocks,DPPS25,PSWL40,38879,USD,203,28/03/2021,191.29,USD,543.26
01/03/2020 02:11,CFNQFRXI51613052,Stocks,DPPS25,PSWL40,26758.22,USD,26,12/01/2021,993.52,USD,3805.18
01/03/2020 02:05,LFJRFGBS85928792,Stocks,DPPS25,PSWL40,18426.4,USD,61,01/10/2020,298.15,USD,238.52
01/03/2020 06:30,VQSHIYFF55024353,Stocks,DPPS25,PSWL40,36385.42,USD,245,19/07/2021,147.94,USD,91.72
01/03/2020 06:04,YKDNUDQU41330141,Stocks,DPPS25,PSWL40,73254.6,USD,491,20/10/2022,149.12,USD,268.42
01/03/2020 01:26,VTPUXIVR42268595,Stocks,DPPS25,PSWL40,25968.42,USD,335,18/02/2021,77.44,USD,199.8
01/03/2020 16:49,MECBHOCX51140137,Stocks,DPPS25,PSWL40,34959.69,USD,71,17/02/2021,491.45,USD,230.98
01/03/2020 15:42,WOKOIPYB70349192,Stocks,DPPS25,PSWL40,33642.69,USD,109,11/06/2021,307.31,USD,273.51
01/03/2020 13:34,KWCHPXYQ79951540,Stocks,DPPS25,PSWL40,35850.36,USD,208,11/07/2021,171.79,USD,271.43
01/03/2020 19:57,OBTMLVRJ16419925,Stocks,DPPS25,PSWL40,64434.32,USD,184,28/03/2022,349.67,USD,1419.66
01/03/2020 17:21,SIKQOWLL14317486,Stocks,DPPS25,PSWL40,34826.4,USD,75,26/05/2021,462.66,USD,1642.44
01/03/2020 21:31,LQFRIKOF50060700,Stocks,DPPS25,PSWL40,23584.52,USD,31,03/11/2020,743.57,USD,1851.49
01/03/2020 04:40,HKRRTKFM93248341,Stocks,DPPS25,PSWL40,65377.35,USD,279,31/07/2022,233.58,USD,567.6
01/03/2020 14:58,GISMBUYH99015538,Stocks,DPPS25,PSWL40,68701.36,USD,1382,02/04/2022,49.71,USD,163.05
01/03/2020 20:57,KMZKOODT49708169,Stocks,DPPS25,PSWL40,2183.26,USD,3,31/03/2020,591.29,USD,1070.23
01/03/2020 02:37,WRUXMNJQ76809838,Stocks,DPPS25,PSWL40,76567.87,USD,92,24/05/2022,831.27,USD,2053.24
01/03/2020 15:07,QPMZXWYP13720256,Stocks,DPPS25,PSWL40,16556.04,USD,90,12/10/2020,182.52,USD,854.19
01/03/2020 00:17,WXHJVFJI16689385,Stocks,DPPS25,PSWL40,10531.36,USD,100,29/07/2020,105.24,USD,117.87
01/03/2020 02:31,PFVFMFCL78247745,Stocks,DPPS25,PSWL40,7629.68,USD,8,20/05/2020,860.02,USD,911.62
01/03/2020 21:02,KGFAPQOH43911397,Stocks,DPPS25,PSWL40,58223,USD,72,08/03/2022,802.04,USD,0
01/03/2020 21:55,TTQLSCRL26134636,Stocks,DPPS25,PSWL40,4682.4,USD,13,29/04/2020,342.22,USD,366.18
01/03/2020 01:52,NQRMRWGR87568365,Stocks,DPPS25,PSWL40,74200.5,USD,83,03/06/2022,886.65,USD,1196.98
01/03/2020 13:39,NCOZVATZ40073956,Stocks,DPPS25,PSWL40,49721.04,USD,58,28/10/2021,850.7,USD,748.62
01/03/2020 11:43,TRZRABYS93838307,Stocks,DPPS25,PSWL40,21763.98,USD,37,15/11/2020,574.02,USD,218.13
01/03/2020 03:30,KCPXBCTE57814155,Stocks,DPPS25,PSWL40,21991.21,USD,86,24/11/2020,254.03,USD,99.07
01/03/2020 02:42,WVRFOYGX14830408,Stocks,DPPS25,PSWL40,94020.51,USD,184,26/09/2022,509.8,USD,1575.28
01/03/2020 14:15,TPOXUMSG51621329,Stocks,DPPS25,PSWL40,2396.38,USD,3,29/03/2020,763.43,USD,3649.2
01/03/2020 19:09,ZPMKKQJS51032976,Stocks,DPPS25,PSWL40,34826.43,USD,67,19/04/2021,516.19,USD,634.91
01/03/2020 15:33,IJSIWCMF64384062,Stocks,DPPS25,PSWL40,12457.17,USD,16,08/08/2020,763.08,USD,2434.23
